network_city,network_name,station_name,bike_station_id,station_latitude,station_longitude,empty_slots,free_bikes,total_bikes,poi_id,poi_name,poi_distance_from_bike_stn,poi_latitude,poi_longitude,poi_bsns_category,review_count,rating
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,n_oGHFO88muDRn6vgQLjqw,Princess Louise,498,51.517294236118,-0.12157103373648,Dining and Drinking,139.0,4.0
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,E2GbtvuTVKo23qJeyqc82w,Ngon Ngon,510,51.5221634,-0.1097323,Dining and Drinking,62.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,681,51.5175591,-0.125158,Dining and Drinking,114.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,684,51.5184387,-0.1074239,Dining and Drinking,67.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,YRA2VnhFLChIh1ZD31cXjg,The British Museum,694,51.518298,-0.126026,Dining and Drinking,1087.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,Bc4GZfIUJu9363QQVACZVA,Caravan,707,51.5254718215956,-0.110122750616417,Dining and Drinking,151.0,4.0
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,4ibHPLYd299_m1LOdcqxXw,Savoir Faire,735,51.5171949,-0.1260125,Dining and Drinking,212.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,lCgHefM1jTt9l71KbjxO8g,Rock & Sole Plaice,866,51.5148451460403,-0.125147514045238,Dining and Drinking,349.0,3.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,894,51.514992,-0.12596,Dining and Drinking,584.0,4.0
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,Odvs0d73SgqDiOQVPNi0dQ,Kanada-Ya,940,51.51555,-0.127588,Dining and Drinking,183.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,ggwDV5tRXMfQJvH2-yZVug,The Barbary,950,51.5144480132327,-0.126241173962971,Dining and Drinking,85.0,5.0
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,957,51.5143449,-0.107315,Dining and Drinking,374.0,4.0
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,960,51.5144380966574,-0.126426543278564,Dining and Drinking,256.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,Opa8XUwUghxbGFafvubV6A,Monmouth Coffee,991,51.5143539,-0.1269168,Dining and Drinking,323.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,0B-ag3J18TatG9H9EQohGg,Hawksmoor Seven Dials,1004,51.5134998914001,-0.12567396291297,Dining and Drinking,372.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,vt3Klo2UTjlvQD4AvU7d2A,Ben's Cookies,1015,51.5122,-0.122449,Dining and Drinking,160.0,4.5
London,santander-cycles,"000975 - Theobald's Road , Holborn",764f407d99e596ccdf7134f48b3ceaab,51.52059681,-0.116688468,22,4,26,oK_SLmmAVQg3meguh7LrIA,Dishoom,1151,51.512447030091,-0.1269579217873,Dining and Drinking,2215.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,4dff32bae4cdf7246077a9aa,Pilpel,36,51.514984,-0.098656,Dining and Drinking,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,4af81a31f964a520fe0a22e3,Paternoster Square,97,51.514616,-0.099612,Landmarks and Outdoors,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,4b0fe07bf964a520c06523e3,Itsu,115,51.514578,-0.098079,Dining and Drinking,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,4ad3be62f964a52012e620e3,Postman's Park,180,51.516803,-0.097915,Landmarks and Outdoors,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,50b0ea00e4b03ce491b552c3,Heroic Self Sacrifice Memorial,189,51.516992,-0.097343,Landmarks and Outdoors,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,mvs07Hrm2YrwObqDubABFg,St. Paul's Cathedral,193,51.5137180425786,-0.0994492651268561,Dining and Drinking,313.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,51e68bd2498eca96aefe97fe,"The Square, St. Bartholomew's Hospital",210,51.517269,-0.099555,Health and Medicine,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,oMsnFxtMvVgEM0l5ktF2iQ,City Of London,215,51.513751,-0.10044,Dining and Drinking,20.0,5.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,4d8f77893bfef04d3225af86,St Paul's Churchyard,247,51.513492,-0.097,Landmarks and Outdoors,,
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,Z0r83lDOA1mI8RpNccXtHw,The Fat Bear,304,51.5131833881734,-0.10138103121642,Dining and Drinking,127.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,--Dgu15dq9WJyfESIcylCQ,Gordon Ramsay Street Pizza,342,51.5135498046875,-0.0952299982309341,Dining and Drinking,42.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,SpMzwgQjKcnSnKQvwjxckQ,Alchemy,343,51.5134264160446,-0.102642286734127,Dining and Drinking,26.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,c7urOor7CgoJAvuPezrDEQ,Bread Street Kitchen,357,51.5134808,-0.0947269,Dining and Drinking,163.0,3.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,8BIVr-9UFggPl9Of86wokQ,Burger and Lobster,359,51.5136669051182,-0.094483494758606,Dining and Drinking,61.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,uwQVCV7lXyHM2uvwKei-Dw,Konditor & Cook,445,51.51313,-0.0937,Dining and Drinking,49.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,NEAPxGZfFuGZf8pjC2yhWQ,The Blackfriar,497,51.51213429293,-0.10372875314406,Dining and Drinking,156.0,4.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,XgU_CX_G1zzCXCe1IV7I6g,Hawksmoor Guildhall,552,51.5155006968868,-0.0908641121643541,Dining and Drinking,55.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,-Ve2_hHfPczRX159xt0BCg,Ye Olde Cheshire Cheese,587,51.5143449,-0.107315,Dining and Drinking,374.0,4.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,591,51.520481,-0.101486,Dining and Drinking,312.0,4.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,Sf1u7eCFmf9E9B0agS1yXw,Cafe Du Marche,592,51.5206234,-0.1007171,Dining and Drinking,49.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,qaSQQRWgxlWgGgQPHbfgbA,Millennium Bridge,679,51.5093109572,-0.0985913331076,Dining and Drinking,125.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,gnkQ-UbIX-vYWR-Rf_IcEQ,Ye Olde Mitre Inn,681,51.5184387,-0.1074239,Dining and Drinking,67.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,K0lmqEgpNz97FausJUyn1A,Swan,796,51.50835,-0.096985,Dining and Drinking,258.0,4.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,QXOrompG3b2o7g6P4ePb5w,Tate Modern,840,51.5078610102146,-0.0991344451904297,Dining and Drinking,727.0,4.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,PrIqHQtsQl-DnafTdS326A,Whitecross Market,925,51.5228285836074,-0.0927653379297215,Dining and Drinking,73.0,4.5
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,nwZeSFKD0dRqDM1H4pDy3w,Look Mum No Hands!,964,51.524013227609,-0.096938452042226,Dining and Drinking,153.0,4.0
London,santander-cycles,"001074 - Newgate Street , St. Paul's",c6890bdfb7c054f428bc919fe7362e71,51.5154186,-0.098850915,33,1,34,yEo_5mmozlhGpwUWEqaw9w,"OXO Tower Restaurant, Bar And Brasserie",1026,51.5083860657884,-0.108466279762297,Dining and Drinking,232.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,5d715f84a5cdf100089597a8,Wagamama Old Street,85,51.525873,-0.088823,Dining and Drinking,,
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,5d9c7d49b8e27e0008ea3c11,Trade Coffee,106,51.525124,-0.091019,Dining and Drinking,,
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,4de5f8bfb3ad2c317fe2dcae,Shoreditch Grind,119,51.525955,-0.088223,Dining and Drinking,,
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,S3h8uhI3wK2Fn4e9gw9bfA,Shoreditch Grind,123,51.5258391235513,-0.0879659656067133,Dining and Drinking,118.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,5cf56b9ca2c00b002ce1c48d,Tayer and Elementary,127,51.525072,-0.090959,Dining and Drinking,,
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,3JWtDO-41MPJ-IM6a-jVmA,Old Fountain,177,51.527072,-0.089101,Dining and Drinking,46.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,emdb4ELhKKQXpJ0lIOdg0w,Nightjar,178,51.5265350341797,-0.0877109989523888,Dining and Drinking,186.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,KBUt0sK8Ec3UjqOI4hzjJg,Lantana,201,51.5242658,-0.0874923,Dining and Drinking,53.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,4f7ddc0fe4b062316b24a77b,Lantana Cafe,202,51.524325,-0.087201,Dining and Drinking,,
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,5ceec04f471d6e002c0b9e6b,Pasta Nostra,210,51.524841,-0.092474,Dining and Drinking,,
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,68gc1BAE1IT_zZghFafw0Q,Ozone Coffee,224,51.524683689256,-0.086674106560876,Dining and Drinking,193.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,PrIqHQtsQl-DnafTdS326A,Whitecross Market,364,51.5228285836074,-0.0927653379297215,Dining and Drinking,73.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,KkcJrYaogWg5VvV3-HC_HQ,The Jones Family Project,468,51.5258201511173,-0.0829150037047839,Dining and Drinking,62.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,nwZeSFKD0dRqDM1H4pDy3w,Look Mum No Hands!,529,51.524013227609,-0.096938452042226,Dining and Drinking,153.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,REsQeOq673VB-zjbZFbnIQ,Meat Mission,537,51.5273008570266,-0.0824617613588274,Dining and Drinking,108.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,-ylzTrYtRJUJa2BuAInoyQ,Friends of Ours,572,51.5291189,-0.0836995,Dining and Drinking,96.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,SCdYgnZUaaQiCAUnfRxlsg,Happiness Forgets,606,51.52770282863,-0.0816464424133301,Dining and Drinking,111.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,bgNNAcV-GYqPXkYcHmZNCg,Curious Yellow Kafé,606,51.52954503532,-0.0838136672973633,Dining and Drinking,64.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,ao-yAAnj8D_D9WI7qgLOow,The Breakfast Club,613,51.5269878207578,-0.0811266326024151,Dining and Drinking,212.0,3.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,vvE5E6WcPkK6ZB3Ivkqiqg,Flat Iron,635,51.5247221,-0.0804249,Dining and Drinking,51.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,t4IGyZgC1aNM9XUvkD5L_g,Callooh Callay,681,51.5263047,-0.0801422,Dining and Drinking,139.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,iDneZRtqN6dimKmcNQjVZA,The Clove Club,749,51.5270489,-0.0791196,Dining and Drinking,110.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,vCF8ut7OZcfA4hEmhngfSQ,Andina,876,51.5243208695971,-0.077134990126122,Dining and Drinking,148.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,vlq4D26p_143Tj21OF-iMA,Dishoom,910,51.5245310066818,-0.076594190862934,Dining and Drinking,577.0,4.5
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,P3YeWO3ODeWmQVi-IilkAQ,St John Bar and Restaurant,989,51.520481,-0.101486,Dining and Drinking,312.0,4.0
London,santander-cycles,"001064 - Old Street Station, St. Luke's",d153f9c5cca7e8927cb32beecf66d802,51.52548,-0.089659871,16,13,29,DI9SUiuxlf1WjkTu_jJSbg,Hawksmoor Spitalfields,1081,51.5211502,-0.075657,Dining and Drinking,177.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,gDP6gDHQGKFry_IkHOGflA,Hare & Tortoise,97,51.5238573117279,-0.122894760945433,Dining and Drinking,111.0,3.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,bVSdbV-LXvyxik6F7u4KXQ,The Marquis Cornwallis,142,51.524567356394,-0.12502513122867,Dining and Drinking,113.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,8gqkjHd2E7PHYWNfw0DVvg,Burger and Shake,180,51.525005,-0.125415,Dining and Drinking,59.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,LyXXTUzll212_JKMkzC3DQ,49 Cafe,185,51.5249587,-0.1251605,Dining and Drinking,43.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,tHKiDGayBq4RD0oL-DutCg,Bloomsbury Coffee House,257,51.525250540481,-0.126389201213277,Dining and Drinking,61.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,r34qKF45zXSpYqTXnhq4RA,North Sea Fish Restaurant,338,51.526474,-0.125051,Dining and Drinking,180.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,q6KDb7nOXgQa5GTWBaCoCQ,Ciao Bella,346,51.5232425139546,-0.119118084823987,Dining and Drinking,138.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,E_3NekwxctQ3BzN7tLKk2A,Casa Tua,471,51.5276449011142,-0.123588235886524,Dining and Drinking,51.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,YRA2VnhFLChIh1ZD31cXjg,The British Museum,584,51.518298,-0.126026,Dining and Drinking,1087.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,wh4R2zTxcjZw4JcQFNBtog,Aux Pains de Papy,589,51.5273865,-0.1184675,Dining and Drinking,33.0,5.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,1TgYqfxkXv6-IB4cvuuy3w,Tea and Tattle,647,51.5178680419922,-0.126817002892494,Dining and Drinking,89.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,Zc0HW9Q1HAXNkiiyh9G_Lw,Abeno,657,51.5175591,-0.125158,Dining and Drinking,114.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,4ibHPLYd299_m1LOdcqxXw,Savoir Faire,703,51.5171949,-0.1260125,Dining and Drinking,212.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,n_oGHFO88muDRn6vgQLjqw,Princess Louise,703,51.517294236118,-0.12157103373648,Dining and Drinking,139.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,kDw0RC24G3714nPXq34q2Q,Wellcome Collection,745,51.5260571,-0.1340295,Dining and Drinking,94.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,Odvs0d73SgqDiOQVPNi0dQ,Kanada-Ya,907,51.51555,-0.127588,Dining and Drinking,183.0,4.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,lMVdwKmsxLgqczUXXfgqGg,Punjab Restaurant,945,51.514992,-0.12596,Dining and Drinking,584.0,4.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,lCgHefM1jTt9l71KbjxO8g,Rock & Sole Plaice,955,51.5148451460403,-0.125147514045238,Dining and Drinking,349.0,3.5
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,ggwDV5tRXMfQJvH2-yZVug,The Barbary,1008,51.5144480132327,-0.126241173962971,Dining and Drinking,85.0,5.0
London,santander-cycles,"000978 - Russell Square Station, Bloomsbury",90496aa7d15852e4cd32d22f4cb1d7a6,51.52341837,-0.124121774,10,16,26,3AqrHgpIbcMXj0q-p_oPzg,Homeslice Neal's Yard,1011,51.5144380966574,-0.126426543278564,Dining and Drinking,256.0,4.5
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,mPco-JtqwgjMxvghVyKlzg,El Parador,112,51.5335736,-0.1377578,Dining and Drinking,43.0,4.5
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,5c12a5e7db1d81002cbc9ce1,Lost Boys Pizza,122,51.533622,-0.137881,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,7EGOAJSnbj9-eB7gYCnHDQ,Asakusa,126,51.533923,-0.138284,Dining and Drinking,96.0,4.0
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,4ae0a9dbf964a5206b8121e3,Asakusa Restaurant,137,51.533985,-0.13821,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,55be6222498edba353d823a3,Band of Burgers,235,51.535123,-0.13935,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,5d7e1298921248000766c1ab,Saint Espressō,239,51.535247,-0.139,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,4f6303d80cd6efd2b0ddde47,La Patagonia,257,51.535337,-0.139404,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,Ywge_9fnX-kedFSZWApAVw,La Patagonia,257,51.5352268,-0.139339,Dining and Drinking,38.0,4.5
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,O4ctkL-NSlNSD-m3ikDllQ,Taste Of Siam,292,51.5356196,-0.1397889,Dining and Drinking,61.0,4.0
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,598225a69be5227440591888,Cafe Mexicana,296,51.535717,-0.139355,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,5ae4da7c3fcee80039da1a42,yamas Greek Cuisine,296,51.535666,-0.139295,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,4c750cf2ff1fb60c1f03f5a7,O Tino,330,51.536034,-0.139529,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,5437d516498eef542c9c6737,White Mustache,330,51.530444,-0.141095,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,505b58e4e4b046b36d6316ec,Seto,345,51.536218,-0.139051,Dining and Drinking,,
London,santander-cycles,"001038 - Harrington Square 1, Camden Town",14e89f7dd9cfc6c05e4969720bd9a7d9,51.53301907,-0.139174593,15,12,27,BaushaHHb4Z-UeDlJwNejg,The Blues Kitchen,470,51.537048768515,-0.1412479202369,Dining and Drinking,114.0,3.5
